"","mObjID","mGlobID","# Interviewer","# Site","Screen: 18+","Screen: Have you been surveyed in the last 2 weeks?","Agreement to participate","Are you/have you been a resident, got a holiday home here or been here over 3 months?","If here for less than 3 months, how many DAYS will you be in the area in total on this trip?","While you are on your trip, do you have access to a motorised boat/jetski (private/rental)?","If YES, how many DAYS out of your trip will you be going out on a boat in total?","How many DAYS of your trip will you be doing coastal shore based activities in total?","Excluding this trip, how many times have you been to the area in the last 12 month?","created_date","Are you of Aboriginal or Torres Strait Islander origin?","Do you identify as a TO in this region?","mLong","mLat","exObjID","exGUID","# Is this a boat based or shore based activity?","If RECALL, what date did they go fishing?","What type of fishing did you do?","Did you use bait or lure?","What time did you START fishing at this site?","What time did you STOP fishing at this site?","What was your maximum hook depth (m) at this site?","Number of fish kept undamaged at this site?","How many fish did you release at this site?","How many shark bite offs did you get at this site?","What species of fish did you keep?","Why did you leave this site?","Comments.x","exGlobID","Did anything detract from the experience you had at this site?","If of Aboriginal or Torres Strait Islander origin, was this activity undertaken for a customary purpose?.x","exLong","exLat","exActivityType","nexObjID","nexGlobID","nexGUID","# Is this a boat-based or shore-based activity?","If RECALL, what date did they participant do the activity?","What activity did you do?","What time did you START the activity?","What time did you STOP the activity?","If DIVING, what was your maximum depth (m)?","Why did you CHOOSE this site?","Why did you LEAVE this site?","How many DAYS have you done this activity in the last 12 months?","How many YEARS have you been doing this activity?","Comments.y","Did anything detract from your experience at this site?","If of Aboriginal or Torres Strait Islander origin, was this activity undertaken for a customary purpose?.y","nexLong","nexLat","nexActivityType","aObjID","aGlobID","aGUID","How many days have you fished in the last 12 months?","How many years have you been fishing for?","Are you a scuba diver? If so, what is your certification?","If SCUBA DIVER, how many dives have you done?","What year were you born?","What is your postcode?","If VISITOR, where are you staying?","# Female or Male","# Number of females in party (excluding participant)","# Number of males in party (excluding participant)","# Number of girls in party","# Number of boys in party","# Boat Length (m)","# Boat number and/or name","Comments"
"220",191,"a767fc2f-346f-479e-8d09-0359c55e118e","NSH","EsperanceBR","Yes","No","Yes","No","2","Yes","2","0",1,"3/12/2022 5:21:41 AM","Yes","No",121.894077352534,-33.8648242065463,175,"a767fc2f-346f-479e-8d09-0359c55e118e","Boat",NA,"Trolling","Lure","11:00","13:00",0,36,15,0,"Herring","EndOfDay",NA,"1666e2fc-a10a-461e-aab8-f68f632b9613","No","No",121.817426197923,-33.9085417036975,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,"113ec780-c8fe-4636-aa98-15fc314a0c49","a767fc2f-346f-479e-8d09-0359c55e118e",12,4,"None",0,1994,6171,"Esperance","Male",0,2,0,0,4,"680","No letters in licence"
"221",192,"8aa45386-165e-476c-ae9a-7a2a90af877e","NSH","EsperanceBR","No","No","Yes","No","4","Yes","2","0",1,"3/12/2022 6:29:13 AM","No","No",121.893884303681,-33.8648512744936,176,"8aa45386-165e-476c-ae9a-7a2a90af877e","Boat",NA,"Demersal","Bait","08:30","10:30",5,2,9,0,"Whiting, wrasse","Other","No whiting","e445fa3d-15c3-4893-bd75-007b9a3fc645","No","No",121.896116560568,-33.8805706582513,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159,"db06afea-029b-42ad-bae6-efd000fcefc7","8aa45386-165e-476c-ae9a-7a2a90af877e",20,55,"None",0,1961,6213,"Esperance","Male",0,1,0,0,3,"ER559",NA
"222",192,"8aa45386-165e-476c-ae9a-7a2a90af877e","NSH","EsperanceBR","No","No","Yes","No","4","Yes","2","0",1,"3/12/2022 6:29:13 AM","No","No",121.893884303681,-33.8648512744936,177,"8aa45386-165e-476c-ae9a-7a2a90af877e","Boat",NA,"Demersal","Bait","12:00","14:00",44,1,2,0,"Coral trout","EndOfDay",NA,"5653c115-a0d3-4123-a11b-a81c3d91f943","No","No",121.889899216282,-33.9045961498885,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159,"db06afea-029b-42ad-bae6-efd000fcefc7","8aa45386-165e-476c-ae9a-7a2a90af877e",20,55,"None",0,1961,6213,"Esperance","Male",0,1,0,0,3,"ER559",NA
"223",193,"f04b5f9d-9758-4179-8283-4246c8eb6b78","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"No",NA,NA,0,"3/12/2022 6:45:37 AM","No","No",121.892971514741,-33.863164963336,178,"f04b5f9d-9758-4179-8283-4246c8eb6b78","Boat",NA,"Trolling","Lure","11:30","13:30",0,1,2,0,"Blue fin tuna","EndOfDay",NA,"86fbbb77-03c8-4fed-87b9-bf0a33095da8","No","No",121.894600345404,-33.9370654123921,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,"a6faebb8-ab96-465a-be73-2e1f703a155a","f04b5f9d-9758-4179-8283-4246c8eb6b78",6,50,"None",0,1966,0,"Esperance","Male",1,0,0,1,3,"EM274",NA
"224",194,"dfa61e9c-2bd8-4587-bc9d-847d157d8525","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"No",NA,NA,0,"3/12/2022 7:13:50 AM","No","No",121.893858829256,-33.8646587575603,179,"dfa61e9c-2bd8-4587-bc9d-847d157d8525","Boat",NA,"Demersal","Bait","11:00","12:00",30,0,1,0,NA,"LowCatch",NA,"4cac67e3-21c4-4b39-83fc-90608cc9c81c","No","No",121.911946814439,-33.9203333691844,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161,"2afa257e-e9fb-4225-91bb-c59cade11956","dfa61e9c-2bd8-4587-bc9d-847d157d8525",6,40,"None",0,1971,0,"Esperance","Male",0,1,0,0,5,"BO145",NA
"225",194,"dfa61e9c-2bd8-4587-bc9d-847d157d8525","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"No",NA,NA,0,"3/12/2022 7:13:50 AM","No","No",121.893858829256,-33.8646587575603,180,"dfa61e9c-2bd8-4587-bc9d-847d157d8525","Boat",NA,"Demersal","Bait","12:00","15:00",21,12,12,0,"Herring, whiting","EndOfDay",NA,"0634e110-de93-4091-bb87-42541bdf6fdd","No","No",121.822396220657,-33.8994887207115,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161,"2afa257e-e9fb-4225-91bb-c59cade11956","dfa61e9c-2bd8-4587-bc9d-847d157d8525",6,40,"None",0,1971,0,"Esperance","Male",0,1,0,0,5,"BO145",NA
"226",195,"ebf4f30f-2174-4c7f-bc4c-3b0499b51276","NSH","EsperanceBR","Yes","Yes","Yes","Yes",NA,"No",NA,NA,0,"3/12/2022 7:22:58 AM","No","No",121.894462599535,-33.865685255911,181,"ebf4f30f-2174-4c7f-bc4c-3b0499b51276","Boat",NA,"Demersal","Bait","13:00","15:15",5,8,1,0,"King George, herring, squid","EndOfDay",NA,"ea67f165-d76c-44b5-b423-5c792cba9abe","No","No",121.90385809077,-33.8609519292257,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,"a50f9eca-7e2d-4329-9a54-30a6b3b0fce0","ebf4f30f-2174-4c7f-bc4c-3b0499b51276",20,50,"None",0,1945,0,"Esperance","Male",1,0,0,0,3,"90527",NA
"227",196,"dcdd2cfe-f78b-4990-8efd-b935553933b4","NSH","EsperanceBR","Yes","No","Yes","No","5","Yes","4","All",0,"3/12/2022 7:34:19 AM","No","No",121.894036935533,-33.865003347295,182,"dcdd2cfe-f78b-4990-8efd-b935553933b4","Boat",NA,"Demersal","Bait","12:00","12:00",10,0,5,0,NA,"LowCatch",NA,"220ab50b-f969-4712-a150-e2dea1992199","No","No",121.904520936957,-33.8516801343687,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163,"2df0acad-54a6-41ad-b636-2a13ad8b9bf0","dcdd2cfe-f78b-4990-8efd-b935553933b4",2,0,"None",0,1998,3115,"Esperance","Male",1,0,0,0,5,"WF869",NA
"228",196,"dcdd2cfe-f78b-4990-8efd-b935553933b4","NSH","EsperanceBR","Yes","No","Yes","No","5","Yes","4","All",0,"3/12/2022 7:34:19 AM","No","No",121.894036935533,-33.865003347295,183,"dcdd2cfe-f78b-4990-8efd-b935553933b4","Boat",NA,"Demersal","Bait","13:30","15:00",5,1,3,0,"Flathead","EndOfDay",NA,"3f7a722b-691c-455e-8ed5-d9b4e224cc37","No","No",121.905530410673,-33.8776891682209,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163,"2df0acad-54a6-41ad-b636-2a13ad8b9bf0","dcdd2cfe-f78b-4990-8efd-b935553933b4",2,0,"None",0,1998,3115,"Esperance","Male",1,0,0,0,5,"WF869",NA
"229",197,"33ef847c-1863-4d4c-b2c0-4878faa682c5","NSH","EsperanceBR","Yes","Yes","No","Refusal","Refusal","Refusal","Refusal","Refusal",0,"3/14/2022 2:34:01 AM","No","No",121.894038461771,-33.8649077182371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",198,"e20955c6-4068-4948-b964-8733c57456b0","EH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,0,"3/15/2022 1:45:56 AM","No",NA,121.894304295721,-33.8655524124928,184,"e20955c6-4068-4948-b964-8733c57456b0","Boat",NA,"Trolling","Lure","07:30","09:30",3,0,0,0,NA,"ActivityChange",NA,"af0568ba-6052-482f-9f13-f8e78d6958ca","No",NA,121.89074367487,-33.9265682728255,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,"cc244a0e-4ba8-4f1f-bdb0-21b66ce44eb7","e20955c6-4068-4948-b964-8733c57456b0",20,30,"None",NA,1986,6450,"Esperance","Male",NA,NA,NA,NA,1,"Eg065","Jet ski - conscious of sustainability, only fishes when freezer is empty"
"231",199,"4f32b570-333c-4069-a5b5-61a901f58084","EH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,0,"3/15/2022 2:35:56 AM","No",NA,121.893419130874,-33.8668284056527,185,"4f32b570-333c-4069-a5b5-61a901f58084","Boat",NA,"Trolling","Lure","06:00","10:00",3,0,2,0,"Snook, herring,","EndOfDay",NA,"f2c48141-be65-47a4-93e9-e77879e769cb","No",NA,121.883223600946,-33.93293460914,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,"b912b573-cf11-44e9-9b25-a855c29468f1","4f32b570-333c-4069-a5b5-61a901f58084",25,55,"None",NA,1946,6450,"Esperance","Male",NA,1,NA,NA,3,"Og461",NA
"232",200,"c36ca304-69b5-4c71-88f3-8b9309af3b68","EH","EsperanceBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,0,"3/15/2022 3:02:09 AM","No",NA,121.895313137921,-33.868780464328,186,"c36ca304-69b5-4c71-88f3-8b9309af3b68","Boat",NA,"Trolling","Lure","08:00","10:50",3,2,0,0,NA,"EndOfDay",NA,"fee55305-71ab-4b9e-b7ba-5c1906c72e1c","No",NA,121.893545921788,-33.9338641214774,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166,"b3abb7dd-a956-4936-be56-c2ac29d8689c","c36ca304-69b5-4c71-88f3-8b9309af3b68",150,40,"None",NA,1970,6450,"Esperance","Male",NA,NA,NA,NA,3,"Gs703",NA
"233",201,"34e6ea76-a0d9-4c61-aca9-39a5a3696c72","EH","EsperanceBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,0,"3/15/2022 3:07:16 AM","No",NA,121.893713806135,-33.8674679342396,187,"34e6ea76-a0d9-4c61-aca9-39a5a3696c72","Boat",NA,"Trolling","Lure","07:30","10:30",3,12,2,0,"Herring","Weather",NA,"3fc4b8c9-0d22-42b7-a238-6918499aa4f7","No",NA,121.924572249482,-33.9122271390294,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,"e54a0841-c759-41a8-9a1b-cf37b7a2a20b","34e6ea76-a0d9-4c61-aca9-39a5a3696c72",50,55,"None",NA,1958,6450,"Esperance","Male",NA,NA,NA,NA,3,"Ed284",NA
"234",202,"f46b03e7-2958-45bb-847d-6966ab6d6559","EH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,0,"3/15/2022 3:11:31 AM","No",NA,121.892081353465,-33.8678392163854,188,"f46b03e7-2958-45bb-847d-6966ab6d6559","Boat",NA,"Casting","Both","08:30","11:00",3,10,12,0,"Herring","Weather",NA,"0db61110-d643-49ac-b7f6-d35700348011","No",NA,121.926049879309,-33.8581163737011,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,"20f762f9-87ba-4d36-8ecf-14f4b466b218","f46b03e7-2958-45bb-847d-6966ab6d6559",12,50,"None",NA,1967,6540,"Esperance","Female",NA,1,NA,NA,3,"Du372",NA
"235",203,"67fe0c09-eadd-481e-985a-dbc6cbf06166","EH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,0,"3/15/2022 3:16:08 AM","No",NA,121.89296933453,-33.867952645132,189,"67fe0c09-eadd-481e-985a-dbc6cbf06166","Boat",NA,"Trolling","Lure","10:30","11:00",3,0,0,0,"0","Weather",NA,"2b186efd-664e-4b35-8fa6-0a291c4deea6","No",NA,121.99003933389,-33.9128192862515,"Extractive",30,"7bc1d7e1-0d3e-4757-a212-6eb8add21c70","67fe0c09-eadd-481e-985a-dbc6cbf06166","BoatShore",NA,"Snorkeling","10:30",11:00:00,2,"NaturalSurroundings","ActivityChange",6,15,NA,"No",NA,121.9993129983,-33.9661388304299,"NonExtractive",169,"379a7361-2d32-49b1-9391-1f1c3370f01c","67fe0c09-eadd-481e-985a-dbc6cbf06166",50,20,"None",NA,1997,6450,"Esperance","Male",1,NA,NA,NA,3,"Be259",NA
"236",204,"a0c5b463-a32a-4c5d-a209-a5b125be2378","EH","EsperanceBR","Yes","No","Yes","Yes","6","Yes","2","3",0,"3/15/2022 3:24:58 AM","No",NA,121.891851877927,-33.8673680652749,190,"a0c5b463-a32a-4c5d-a209-a5b125be2378","Boat",NA,"Casting","Both","08:00","11:15",40,0,8,0,NA,"Weather",NA,"eb3a58af-8867-4bfe-9517-7f100c77f04b","No",NA,121.891407096877,-33.9223669680103,"Extractive",31,"6d5e69f8-0b36-4cad-8b62-2c1e0ffe2568","a0c5b463-a32a-4c5d-a209-a5b125be2378","Shore","3/14/2022 3:28:06 AM","Snorkeling","12:00",17:00:00,NA,"NaturalSurroundings","EndOfDay",3,2,NA,"No",NA,122.225084259208,-33.9915007059184,"NonExtractive",170,"37972938-2856-4c37-8786-bbc74e4af02e","a0c5b463-a32a-4c5d-a209-a5b125be2378",1,10,"None",NA,1998,6170,"Esperance","Male",NA,3,NA,NA,4,"Hire boat",NA
"237",205,"97246a80-be4b-442f-b4e0-bb9d0000e224","EH","EsperanceBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,0,"3/15/2022 3:35:13 AM","No",NA,121.893611212242,-33.8680799003241,191,"97246a80-be4b-442f-b4e0-bb9d0000e224","Boat",NA,"Casting","Lure","08:00","11:00",4,20,10,0,"Herring","EndOfDay",NA,"9c0f472d-2cae-458b-a8f5-8d1d234354d3","No",NA,121.940934617716,-33.8590175635305,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,"efaa984d-5197-4439-890e-d4cd12c29275","97246a80-be4b-442f-b4e0-bb9d0000e224",5,60,"None",NA,1937,6450,"Esperance","Male",1,NA,NA,NA,3,"Bs606",NA
"238",206,"5aa9063f-aeb6-49a6-ada2-955bf628c841","EH","EsperanceBR","Yes","No","Yes","Yes","4","Yes","3","1",0,"3/15/2022 3:45:54 AM","No",NA,121.892857396361,-33.8668609396833,192,"5aa9063f-aeb6-49a6-ada2-955bf628c841","Boat",NA,"Casting","Lure","07:00","11:30",5,15,2,0,"Tommy rough, squid","ActivityChange",NA,"4cfb1482-00ea-4629-98b5-7cf1e4117c4c","No",NA,121.936144761095,-33.8573569490073,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172,"852642c5-e850-40f2-b26c-7108066382b9","5aa9063f-aeb6-49a6-ada2-955bf628c841",150,55,"None",NA,1956,6537,"Esperance","Male",NA,1,NA,NA,3,"Iox342n",NA
"239",207,"1e6d8a89-5e0a-4dad-bd48-d544e185f95c","EH","EsperanceBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,0,"3/15/2022 4:14:01 AM","No",NA,121.89377307069,-33.8678559713971,193,"1e6d8a89-5e0a-4dad-bd48-d544e185f95c","Boat",NA,"Demersal","Both","05:30","12:00",60,13,15,0,"Swallowtail, nanniguie, harlequin, black ass","EndOfDay",NA,"0183a937-b36d-4ba2-b177-e5ab24609e60","No",NA,121.898084534896,-34.097672419039,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,"442ef4c4-19c2-4548-9781-970878c9eba6","1e6d8a89-5e0a-4dad-bd48-d544e185f95c",35,38,"None",NA,1972,6460,"Esperance","Male",NA,1,NA,NA,3,"Bb369",NA
"240",208,"7cb51318-863b-4561-9a7c-1531c3309708","EH","EsperanceBR","Yes","Yes","Yes","Yes","9","Yes","6",NA,0,"3/15/2022 4:21:24 AM","No",NA,121.893684721381,-33.8651476555721,194,"7cb51318-863b-4561-9a7c-1531c3309708","Boat",NA,"Demersal","Bait","06:00","11:40",40,0,0,0,NA,"LowCatch",NA,"0100ba9d-eaad-4dc1-8d8b-3b2a3c0fd8fb","No",NA,122.00310048149,-33.9530026382273,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174,"e0e61fc2-df9d-49a7-813e-421362c6d1df","7cb51318-863b-4561-9a7c-1531c3309708",1,30,"None",NA,1980,6432,"Esperance","Male",NA,NA,NA,NA,3,"Orange boat white top",NA
"241",209,"6439b27f-3f8b-456b-bb14-cd70deb3fd70","EH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,0,"3/15/2022 4:57:06 AM","No",NA,121.930748562319,-33.8338657861124,195,"6439b27f-3f8b-456b-bb14-cd70deb3fd70","Boat",NA,"Demersal","Bait","08:00","12:0",45,5,5,0,"Nanniguie, queenie. Swallowtail","Weather",NA,"9c833a9a-779b-45f4-bc43-966a8bdc22b1","No",NA,122.070879637199,-33.9694425056931,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,"eaa1e39b-62fb-43b5-bc05-a1d5b0a4a33f","6439b27f-3f8b-456b-bb14-cd70deb3fd70",4,40,"None",NA,1964,6340,"Esperance","Male",NA,2,NA,NA,7,"Ap678","Too many pots making it dangerous in the water"
"242",210,"e848a873-15a5-4f09-adb5-5a8e07bb1414","EH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,0,"3/15/2022 6:11:15 AM","No",NA,121.931367047002,-33.8334989259671,196,"e848a873-15a5-4f09-adb5-5a8e07bb1414","Boat",NA,"Demersal","Bait","05:00","12:45",68,0,18,0,"Nanniguie black ass","EndOfDay",NA,"aac30f54-8797-4cdd-b9c8-ad9623f8438f","No",NA,121.9226962303,-34.0183223074344,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,"c60e9245-bcae-443a-95e2-0f2f12e7de94","e848a873-15a5-4f09-adb5-5a8e07bb1414",12,45,"None",NA,1967,6450,"Esperance","Male",NA,1,NA,NA,5,"Ed602",NA
"243",211,"a50fe43d-acbf-49f7-a7f1-c3b0635f25c4","EH","BandyCreekBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,0,"3/15/2022 7:06:50 AM","No",NA,121.930883114677,-33.8343731583598,197,"a50fe43d-acbf-49f7-a7f1-c3b0635f25c4","Boat",NA,"Demersal","Both","07:00","12:30",80,4,1,4,"Nanniguie,","EndOfDay","One shark, mako shark","af9de658-a830-4390-98e5-4985410750d1","No",NA,121.367744615271,-34.0549901682016,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177,"211a1199-767f-4ee3-a3a8-44617ce41331","a50fe43d-acbf-49f7-a7f1-c3b0635f25c4",15,40,"None",NA,1976,6450,"Esperance","Male",NA,2,NA,NA,7,"Cu900",NA
"244",212,"c7d77e7a-2d1e-425a-a692-333ad181f833","EH","EsperanceBR","Yes","No","Yes","Yes","3","Yes","2","3",0,"3/16/2022 3:19:56 AM","No",NA,121.894404149753,-33.8655516889564,198,"c7d77e7a-2d1e-425a-a692-333ad181f833","Boat",NA,"Casting","Both","09:50","11:20",4,4,3,0,"Herring","Weather",NA,"ee129e3e-adce-4e8c-a482-4674f7178871","No",NA,121.946095236902,-33.8714125571171,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,"3b01411b-a993-4672-b4d3-b3b0100535ae","c7d77e7a-2d1e-425a-a692-333ad181f833",10,2,"None",NA,1998,6060,"Esperance","Female",NA,1,NA,NA,3,"Eg872",NA
"245",213,"c4bca21a-c0da-4869-98b2-aa219cb1b513","EH","BandyCreekBR","Yes","Yes","No","Yes",NA,"Yes",NA,NA,0,"3/17/2022 1:21:45 AM",NA,NA,121.934580119551,-33.8310408754433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",214,"ea54c0f5-a231-458c-bd4b-6dc7c7b8028f","EH","BandyCreekBR","Yes","No","Yes","Yes","14","Yes","2","14",0,"3/17/2022 2:31:48 AM","No",NA,121.931476536364,-33.8335678369319,199,"ea54c0f5-a231-458c-bd4b-6dc7c7b8028f","Boat",NA,"Casting","Bait","07:45","10:20",5,2,4,0,"Herring","Other",NA,"37b0de87-29b6-4669-acad-b7b12b5a1a67","No",NA,121.936326793009,-33.8621456181214,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179,"67869ab8-436e-4d28-821f-3770ab832110","ea54c0f5-a231-458c-bd4b-6dc7c7b8028f",10,55,"None",NA,1955,6230,"Esperance","Female",NA,1,NA,NA,3,"Gp711",NA
"247",215,"f7415b1e-69fa-4594-be09-aff9b4c91ef4","EH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,0,"3/17/2022 5:01:30 AM","No",NA,121.931489373289,-33.8340132130897,200,"f7415b1e-69fa-4594-be09-aff9b4c91ef4","Boat",NA,"Demersal","Bait","07:30","11:30",80,3,14,0,"Queenie. Nanniguie, blasts ass","Weather",NA,"2cd4c640-a1ad-44cd-b1c1-044e09f2f4d7","No",NA,121.963042479353,-34.4142174818033,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,"3298c38f-779a-43bb-87ce-bab8f3aec72c","f7415b1e-69fa-4594-be09-aff9b4c91ef4",5,10,"None",NA,1958,6450,"Esperance","Male",NA,1,NA,NA,5,"Gd617",NA
"248",216,"3389bf50-8f9e-4a9e-9121-ddb969a3e2c6","EH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,0,"3/17/2022 5:05:48 AM","No",NA,121.930420768868,-33.8346789404059,201,"3389bf50-8f9e-4a9e-9121-ddb969a3e2c6","Boat",NA,"Demersal","Both","07:00","12:20",60,15,2,0,"Nanniguie, black ass, pink snapper, swallowtail","EndOfDay",NA,"1ded2003-8f65-4502-a49b-af07329127a9","No",NA,121.862804674451,-34.0556675280368,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181,"7b74b901-e8a6-4cb7-b63f-203025a4f805","3389bf50-8f9e-4a9e-9121-ddb969a3e2c6",30,24,"None",NA,1993,6450,"Esperance","Male",NA,1,NA,NA,7,"Em622",NA
"249",217,"1d2d0559-d142-4115-ad69-99be01045c50","EH","BandyCreekBR","Yes","No","Yes","Yes","3","Yes","2","0",4,"3/17/2022 5:46:25 AM","No",NA,121.930776349007,-33.8338706714217,202,"1d2d0559-d142-4115-ad69-99be01045c50","Boat","3/17/2022 5:47:16 AM","Demersal","Bait","06:30","13:00",60,10,0,0,"Queenie, nanniguie,","Weather",NA,"041c13e0-6654-431c-b48b-cd87741b5192","No",NA,122.234774378093,-34.143274276303,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,"8077c1b8-b410-4b6e-b8ea-ccca1c54d8f8","1d2d0559-d142-4115-ad69-99be01045c50",7,10,"None",NA,1981,6167,"Esperance","Male",NA,1,NA,NA,7,"83937",NA
"250",218,"5a70830e-16f2-4297-a728-453eae5445ef","EH","BandyCreekBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,0,"3/17/2022 5:51:39 AM","No",NA,121.931563392672,-33.8338015047575,203,"5a70830e-16f2-4297-a728-453eae5445ef","Boat",NA,"Trolling","Both","07:00","12:00",60,24,2,0,"Herring, mackerel, snook","Weather",NA,"6b5a82b9-411a-41a8-ae85-7b964f673b35","No",NA,121.900373110761,-33.9243623672601,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,"b1022619-be38-463d-a42d-f064456127f7","5a70830e-16f2-4297-a728-453eae5445ef",50,50,"I",500,1958,6450,"Esperance","Male",1,NA,NA,NA,6,"Bu962",NA
"251",219,"0d9b362f-db1f-4b78-853c-ae9d7b9b2c65","EH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,0,"3/17/2022 6:04:03 AM","No",NA,121.930730404672,-33.8338184858268,204,"0d9b362f-db1f-4b78-853c-ae9d7b9b2c65","Boat",NA,"Demersal","Bait","07:00","12:00",60,10,6,0,"Nanniguie, queenie, black ass, fox fish","Weather",NA,"91b33f2d-06f6-4e2a-88a1-543b9be54a41","No",NA,121.884010355353,-34.0460272584767,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184,"9ff7deed-cd50-4d1c-899a-c6df26efcac8","0d9b362f-db1f-4b78-853c-ae9d7b9b2c65",12,20,"None",NA,1977,6450,"Esperance","Male",NA,1,NA,NA,8,"Bk463",NA
