,GlobalID.y,GlobalID.x,OBJECTID.x,Date,CreationDate.x,EditDate.x,,Interviewer,Transect,Access,ScreenOne,ScreenTwo,Agreement,TotDaysInArea,BoatAccess,DaysOnBoat,DaysOnShore,DaysOnShore_Other,TimesInTwenty,TimesInNineteen,TimesInNineteen_Other,Covid,x.x,y.x,MetaComments,OBJECTID.y,Comments,CreationDate.y,EditDate.y,EXTRACTIVE SURVEY,"If RECALL, date",What type of fishing did you do at this site?,"If OTHER, fishing type",Did you use a bait or lure?,What time did you (if spearfishing)/ your lines get in the water?,What time did you (if spearfishing)/your lines get out the water??,Max depth of hook at this site?,# fish you kept undamaged at this site?,"If OTHER, # kept undamaged",# released undamaged at this site?,"If OTHER, # released undamaged",# depredated,"If OTHER, # depredated",What species did you catch?,Why did you leave this site?,"If OTHER, why did you leave this site?",NON_EXTRACTIVE SURVEY,"If RECALL, date_1",What activity did you do?,,"If OTHER, activity",What time did you start the activity?,What time did you end the activity?,"If DIVING, max depth",Why did you choose this site?,"If OTHER, why this site",Why did you leave this site?_1,"If OTHER, why did you leave this site?_1",x.y,y.y,OBJECTID,GlobalID.y.y,CreationDate,EditDate,# times fished from boat in last 12 months?,# times doing NEX last 12 months??,# years fishing?,# years doing NEX?,"Are you a diver? If so, what is your certification?","If DIVING, # dives?",What year were you born?,Home postcode,"If VISITOR, where are you staying?","If OTHER, where are you staying",FINISH SURVEY,Male or Female,Describe party,Boat length,Boat Type,Boat name or number,SurveyType ,SurveyType_two,Shift
150,8d53fa5e-2aac-4aab-8907-812accd6b81d,0855bdb4-27dc-44c7-81b8-91931c17a498,112,9/30/2020 4:19:18 AM,9/30/2020 4:21:18 AM,9/30/2020 4:21:18 AM,Morning,Gabby,Tantabiddi,TantBR,Yes,No,Yes,5,Yes,5,5,NA,0,1,NA,No,113.978936,-21.91299456,NA,250,NA,9/30/2020 4:24:30 AM,9/30/2020 4:24:30 AM,NA,NA,Demersal,NA,Bait,NA,930,26,0,NA,0,NA,0,NA,Blowfish,NA,Lunch,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,113.9993717,-21.81474727,222,84b4c44d-3059-4996-b571-a24e5a174a99,9/30/2020 4:27:06 AM,9/30/2020 4:27:06 AM,2 a month,NA,15,NA,NA,NA,2001,Port kennedy,Exmouth,NA,NA,Male,19 yr old and his dad and their two dogs,6,F,NA,Boat,Extractive,Morning
72,4987567a-d730-41ba-bdc9-b8f383e6d550,be0a7cb6-bedc-4115-a5d5-ba135194c71d,287,10/02/2020,10/02/2020 09:48,10/02/2020 09:48,Afternoon,Nicole,Exmouth,TownBeach,Yes,No,Yes,Resident,No,NA,NA,NA,NA,NA,NA,NA,114.1398403,-21.94560919,NA,445,NA,10/02/2020 09:49,10/02/2020 09:49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Relaxing,,NA,14,18,NA,Access,"Accessible, always go here",NA,NA,114.1401706,-21.94545215,360,c203608c-edba-4340-9048-805aefae4ce6,10/02/2020 09:55,10/02/2020 09:55,"3 week  said he only have to fish once a week 10 years ago to get enough fish to eat, now he has to fish 3 times a week to get enough fish to eat. No fish left , when they go out on they boat they get 1 fish out of three taken by sharks and move on but say",NA,50,NA,None,NA,1971,NA,NA,NA,NA,Male,"2m, 1f",NA,NA,NA,Shore,Non-extractive,Afternoon
81,4ffe8791-131f-4108-91d8-59c796656fde,73d797a2-4ef4-4299-8034-0d9970a002fd,231,10/04/2020,10/04/2020 04:33,10/04/2020 04:33,Morning,Sam,Bundegi,Trisel,Yes,No,Yes,13,No,0,13,NA,0,0,NA,No,114.0383569,-21.84685662,NA,380,NA,10/04/2020 04:36,10/04/2020 04:36,NA,NA,Casting,NA,Lure,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,12,12.45,NA,Biodiveristy,NA,NA,NA,114.0379232,-21.84718978,315,a0e898d3-719e-4141-b96b-d9a8c2c6e5ad,10/04/2020 04:39,10/04/2020 04:39,6,150,50,50,OW,NA,1959,6333,Lighthouse,NA,NA,Male,12,NA,NA,NA,Shore,Extractive,Morning
187,aabb6649-97e3-4195-9d5c-a1675fb28497,73d797a2-4ef4-4299-8034-0d9970a002fd,231,10/04/2020,10/04/2020 04:33,10/04/2020 04:33,Morning,Sam,Bundegi,Trisel,Yes,No,Yes,13,No,0,13,NA,0,0,NA,No,114.0383569,-21.84685662,NA,379,NA,10/04/2020 04:34,10/04/2020 04:34,Janz,NA,Casting,NA,Bait,10.3,11.3,2.5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,Shore,NA,NA,NA,NA,NA,NA,NA,NA,114.0383719,-21.84691215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shore,Extractive,Morning
225,d2e2e859-8840-4fdf-b449-9c6a02e9ec10,61c70704-67cb-41f9-81a3-649b5eaf81c0,297,10/04/2020,10/04/2020 04:26,10/04/2020 04:26,Morning,Nicole,Bundegi,Trisel,Yes,No,Yes,20,No,0,20,NA,0,1,NA,No,114.0379273,-21.84649088,NA,453,NA,10/04/2020 04:28,10/04/2020 04:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snorkling,Shore,Swimming,1130,1230 still there,NA,Weather,NA,NA,NA,114.0386467,-21.84644189,367,b0a88793-6094-418e-b02c-329ebf26fc8f,10/04/2020 04:30,10/04/2020 04:35,No,NA,NA,NA,None,NA,1979,6011,Exmouth,NA,NA,Female,"2 couples, 5kids",NA,NA,NA,Shore,Non-extractive,Morning
57,3cd9e19e-9ce0-4c6d-a72e-0fec617cf243,4208a979-cc4d-4e76-b0cf-4a73b813a6bd,264,10/01/2020,10/01/2020 02:24,10/01/2020 02:24,Morning,Nicole,Tantabiddi,Turquoise Bay 1,Yes,No,Yes,14,No,0,14,NA,1,3,NA,No,113.8859618,-22.0984762,NA,419,NA,10/01/2020 02:27,10/01/2020 02:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,McLeod_—Ès,NA,Other,,Collecting sea glass,630,730,NA,Quiet,NA,Other,NA,114.1345424,-21.9683343,339,9e539892-5e69-43e8-991e-aa1e7c24937f,10/01/2020 02:33,10/01/2020 02:33,Shore10 months,NA,32,NA,OW,NA,1988,6239,Exmouth,NA,NA,Female,"1f, 3kids",NA,NA,NA,Shore,Non-extractive,Morning
63,428a8272-fc84-4a0e-b8f9-35195d486771,67b70be5-caad-4954-81f8-d5e8b3c7b552,258,10/01/2020,10/01/2020 01:32,10/01/2020 01:32,Morning,Nicole,Tantabiddi,Turquoise Bay 1,Yes,No,Yes,4,No,0,4,NA,0,0,NA,No,113.885778,-22.09921381,NA,413,NA,10/01/2020 01:33,10/01/2020 01:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Swimming,730,830,NA,Access,Calm for kids,BetterSite,NA,114.1391985,-21.94868731,334,1d6928d3-11b5-4a1e-a5cc-6bdfe37de012,10/01/2020 01:36,10/01/2020 01:36,"0, used to go a lot, occasionally",NA,NA,NA,OW,NA,1986,6107,Exmouth,NA,NA,Female,"1f, 4kids",NA,NA,NA,Shore,Non-extractive,Morning
108,69a76911-a374-4356-bf74-83e37dc14c14,9d53cfd7-471a-4d48-804a-ac1f2830876c,268,10/01/2020,10/01/2020 03:05,10/01/2020 03:05,Morning,Nicole,Tantabiddi,Turquoise Bay 1,Yes,No,Yes,4,No,0,4,NA,0,0,NA,Yes,113.8858681,-22.09875536,NA,423,NA,10/01/2020 03:07,10/01/2020 03:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snorkling,,NA,1030,1106 still here,NA,Biodiveristy,NA,NA,NA,113.8859458,-22.09848232,342,e7c20f97-9496-41c7-8bfa-15a70910554a,10/01/2020 03:10,10/01/2020 03:10,"3, shore 10in 6month",NA,50,NA,None,NA,1942,6107,NA,NA,NA,Male,Big family party in water donäó»t know how many,NA,NA,NA,Shore,Non-extractive,Morning
200,c2269c62-4e7f-4ebd-8b95-8d1ae673c9b5,8fbf5c2a-f469-4f94-a0f0-7ed125e98448,262,10/01/2020,10/01/2020 02:09,10/01/2020 02:09,Morning,Nicole,Tantabiddi,Turquoise Bay 1,No,No,Yes,5,No,0,5,NA,NA,0,NA,Yes,113.8856454,-22.10012983,NA,417,NA,10/01/2020 02:11,10/01/2020 02:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Relaxing,Shore,NA,100,Still there 1010,NA,Other,Got brought here by Sal salis,NA,NA,113.885794,-22.09914646,337,bfc74179-e056-420d-8031-7469401d7f1d,10/01/2020 02:14,10/01/2020 02:14,No,NA,NA,NA,None,NA,1980,6050,SalSalis,NA,NA,Female,1f and elderly lady,NA,NA,NA,Shore,Non-extractive,Morning
209,c9d33157-af5f-4c4f-a928-55e62fae90c3,67b70be5-caad-4954-81f8-d5e8b3c7b552,258,10/01/2020,10/01/2020 01:32,10/01/2020 01:32,Morning,Nicole,Tantabiddi,Turquoise Bay 1,Yes,No,Yes,4,No,0,4,NA,0,0,NA,No,113.885778,-22.09921381,NA,414,NA,10/01/2020 01:34,10/01/2020 01:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snorkling,Shore,NA,900,Still there 0930,NA,Biodiveristy,NA,NA,NA,113.8857838,-22.09922886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shore,Non-extractive,Morning
216,cea951ab-7b27-41cb-8b8d-0c9563d7f97a,6da34e16-7d87-475b-ac04-704029831352,260,10/01/2020,10/01/2020 01:58,10/01/2020 01:58,Morning,Nicole,Tantabiddi,Turquoise Bay 1,Yes,No,Yes,9,No,0,9,NA,0,0,NA,Yes,113.885663,-22.10035794,NA,416,NA,10/01/2020 01:59,10/01/2020 01:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snorkling,Shore,NA,900,100 still here,NA,Biodiveristy,NA,NA,NA,113.8856779,-22.1003333,336,65a220e5-4f52-44fb-9f9a-2ae1483d7ed7,10/01/2020 02:05,10/01/2020 02:05,0,NA,NA,NA,AOW,75,1993,6019,NKurrajong,NA,NA,Female,Couple,NA,NA,NA,Shore,Non-extractive,Morning
228,d769c9ac-14a3-48b4-8173-47ce71c19f8b,4208a979-cc4d-4e76-b0cf-4a73b813a6bd,264,10/01/2020,10/01/2020 02:24,10/01/2020 02:24,Morning,Nicole,Tantabiddi,Turquoise Bay 1,Yes,No,Yes,14,No,0,14,NA,1,3,NA,No,113.8859618,-22.0984762,NA,420,NA,10/01/2020 02:29,10/01/2020 02:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snorkling,Shore,NA,950,Still here 1027,NA,Other,"Kid friendly, good snorkeling safe",NA,NA,113.8869578,-22.09788532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shore,Non-extractive,Morning
249,eb1d4b1a-1d27-4b18-9450-ab398d4345ea,0bbcc3cd-9cdb-4901-a8aa-98f429b6118b,259,10/01/2020,10/01/2020 01:49,10/01/2020 01:49,Morning,Nicole,Tantabiddi,Turquoise Bay 1,Yes,No,Yes,10,No,0,10,NA,0,0,NA,No,113.8857852,-22.09924118,NA,415,NA,10/01/2020 01:50,10/01/2020 01:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snorkling,Shore,Relaxing,900,0950 still there,NA,Biodiveristy,NA,NA,NA,113.8856626,-22.10043195,335,92bcdfe9-c90d-4064-9a11-31f041972700,10/01/2020 01:56,10/01/2020 01:56,0,NA,0,Snorkeling 20 yrs holiday thing,OW,Not done it in years,1991,6065,Exmouth,NA,NA,Female,"2coupkes, 3 kids",NA,NA,NA,Shore,Non-extractive,Morning
251,ec5efa4a-65ce-46e0-b3fb-c9495f1ac127,4eb2e66f-c20f-4409-a09d-8e16f61ea253,263,10/01/2020,10/01/2020 02:17,10/01/2020 02:17,Morning,Nicole,Tantabiddi,Turquoise Bay 1,Yes,No,Yes,5,No,0,5,NA,0,1,NA,Yes,113.885812,-22.09896927,NA,418,NA,10/01/2020 02:18,10/01/2020 02:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snorkling,Shore,NA,945,1020 still there,NA,Biodiveristy,NA,NA,NA,113.8859448,-22.09852528,338,4d4dea9e-4444-4c06-b3d7-bc20bc5a4258,10/01/2020 02:19,10/01/2020 02:19,NA,NA,NA,NA,None,NA,1972,6016,YardieHomestead,NA,NA,Male,"1m, 1 kid",NA,NA,NA,Shore,Non-extractive,Morning
12,0bc5eb06-91b5-40c8-a875-b40c1e3f53bc,e431a863-4bf3-4d6b-af17-3b6e474ccf83,158,10/03/2020,10/03/2020 07:48,10/03/2020 07:48,Afternoon,Sam,Tantabiddi,Turquoise Bay 1,Yes,No,Yes,14,Yes,7,7,NA,0,0,NA,Yes,113.9787902,-21.91371097,NA,297,NA,10/03/2020 07:51,10/03/2020 07:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oyster stacks,NA,Snorkling,,NA,9.3,11,NA,Weather,Safer,ActivityChange,NA,113.8742042,-22.1417988,251,46e7f15f-8541-416c-b526-bf16d7f1d466,10/03/2020 07:53,10/03/2020 07:53,0,NA,0,NA,NA,NA,1982,6525,YardieHomestead,NA,NA,Female,8 families 21kids 12adults,NA,NA,NA,Shore,Non-extractive,Afternoon
164,98fedf7b-e2e6-4864-85d7-00c8b38b266f,e431a863-4bf3-4d6b-af17-3b6e474ccf83,158,10/03/2020,10/03/2020 07:48,10/03/2020 07:48,Afternoon,Sam,Tantabiddi,Turquoise Bay 1,Yes,No,Yes,14,Yes,7,7,NA,0,0,NA,Yes,113.9787902,-21.91371097,NA,298,NA,10/03/2020 07:51,10/03/2020 07:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Milyering visitor centre,NA,Other,,NA,NA,NA,NA,Other,NA,NA,NA,113.9206928,-22.02512892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shore,Non-extractive,Afternoon
34,29c55857-66a5-4c4f-be9c-304cb5a9063d,954f8b74-4fd5-4abe-8f16-aa618caace00,161,10/03/2020,10/03/2020 09:07,10/03/2020 09:07,Afternoon,Sam,Tantabiddi,Turquoise Bay 1,Yes,No,Yes,8,No,0,8,NA,1,1,NA,No,113.9216273,-22.02226868,NA,300,NA,10/03/2020 09:08,10/03/2020 09:08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snorkling,,NA,16,17.05,NA,Biodiveristy,NA,EndOfDay,NA,113.9216501,-22.02236044,253,e13cfe79-68e6-4093-820f-85dcbde1b950,10/03/2020 09:10,10/03/2020 09:10,NA,52,NA,5,OW,NA,1995,Spearwood,YardieHomestead,NA,NA,Female,Solo,NA,NA,NA,Shore,Non-extractive,Afternoon
214,cdc56b66-da19-4fff-9caf-8d4a7e1e70e5,ec2c0c70-447a-496e-a0a2-40db18cc97c9,160,10/03/2020,10/03/2020 08:59,10/03/2020 08:59,Afternoon,Sam,Tantabiddi,Turquoise Bay 1,Yes,No,Yes,14,No,0,10,NA,0,1,NA,Yes,113.9216127,-22.02258577,NA,299,NA,10/03/2020 09:02,10/03/2020 09:02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snorkling,Shore,NA,15,17,NA,Biodiveristy,NA,EndOfDay,NA,113.9214921,-22.02194879,252,466ed6f0-503c-4bf1-ae56-f1735fb4ac83,10/03/2020 09:05,10/03/2020 09:05,0,NA,0,NA,None,NA,1983,6157,NingalooLodge,NA,NA,Male,Family of 4,NA,NA,NA,Shore,Non-extractive,Afternoon
126,7a20d343-11b0-4533-8b33-18515b136bae,40e545c7-eb4e-4803-8203-0746229320fc,266,10/01/2020,10/01/2020 02:51,10/01/2020 02:51,Afternoon,Nicole,Tantabiddi,Turquoise Bay 2,Yes,No,Yes,4,No,0,4,NA,0,0,NA,No,113.8871786,-22.09800409,NA,422,NA,10/01/2020 02:52,10/01/2020 02:52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snorkling,,Relax,930,1052 still there,NA,Other,Haven_—Èt been yet,NA,NA,113.8878469,-22.09795091,341,3a4d4994-4f3b-45b2-acf3-a3375e3652a3,10/01/2020 02:54,10/01/2020 02:54,0,NA,NA,NA,None,NA,1980,6065,Exmouth,NA,NA,Female,"2f, 1m, kids in water",NA,NA,NA,Shore,Non-extractive,Afternoon
245,e734d69f-b797-4e80-8a4a-54b96eb8b36a,fbfa52dc-9391-475b-8292-cf81cfefd381,265,10/01/2020,10/01/2020 02:39,10/01/2020 02:39,Afternoon,Nicole,Tantabiddi,Turquoise Bay 2,Yes,No,Yes,12,No,0,10,NA,0,0,NA,No,113.8870121,-22.0978634,NA,421,NA,10/01/2020 02:42,10/01/2020 02:42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snorkling,Shore,NA,900,1041 still here,NA,Biodiveristy,"Come every year, good for kids, sheltered",NA,NA,113.8871928,-22.09794202,340,2bdb62b4-abfc-48ef-9428-be029be7b8d2,10/01/2020 02:47,10/01/2020 02:47,18,NA,2,NA,AOW,NA,1979,6019,Exmouth,NA,NA,Female,"2f,",NA,NA,NA,Shore,Non-extractive,Afternoon
262,f57ee6a5-937b-4798-8c68-b116249a7b99,cf99b844-b196-431b-9db6-487965dcc3d1,270,10/01/2020,10/01/2020 03:23,10/01/2020 03:23,Afternoon,Nicole,Tantabiddi,Turquoise Bay 2,Yes,No,Yes,10,No,0,10,NA,0,2,NA,No,113.8873394,-22.09790028,NA,425,NA,10/01/2020 03:24,10/01/2020 03:24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snorkling,Shore,Kid friendly,900,1123 still there,NA,Other,"Kid friend,y, good for different levels of snorkeled",NA,NA,113.8874267,-22.09794743,344,1a148459-f443-4760-8494-8c54abb17be7,10/01/2020 03:25,10/01/2020 03:25,NA,NA,NA,NA,None,NA,1982,6018,MesaCamp,NA,NA,Female,"2f, kids in water, donäó»t know how many",NA,NA,NA,Shore,Non-extractive,Afternoon
271,fe5612cd-5c3f-450e-abfc-72844ab94d16,9899f5c5-a9bb-4b0c-88dc-c2cd945f6d87,269,10/01/2020,10/01/2020 03:17,10/01/2020 03:18,Afternoon,Nicole,Tantabiddi,Turquoise Bay 2,Yes,No,Yes,7,No,0,7,NA,0,0,NA,Yes,113.8858656,-22.10098563,NA,424,NA,10/01/2020 03:18,10/01/2020 03:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snorkling,Shore,"Relaxing, relaxing",830,Still there 1118,NA,Biodiveristy,NA,NA,NA,113.887173,-22.09786801,343,d7e91137-9e7c-423c-ac77-8727e8d2cffe,10/01/2020 03:20,10/01/2020 03:20,No,NA,NA,NA,OW,NA,1982,6012,MesaCamp,NA,NA,Female,"3coupkes, kids in water donäó»t know how many",NA,NA,NA,Shore,Non-extractive,Afternoon
9,088eff30-cf96-4da4-bd25-2f1fc0fdffed,e5759434-bbb1-4bdd-8f42-3eabe7de0a13,227,10/03/2020,10/03/2020 09:26,10/03/2020 09:26,Afternoon,Gabby,Tantabiddi,Turquoise Bay 2,Yes,No,Yes,14,No,0,14,NA,0,1,NA,No,113.8897337,-22.09787523,NA,376,NA,10/03/2020 09:27,10/03/2020 09:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snorkling,,NA,9am,Now,NA,Weather,NA,EndOfDay,NA,113.8940844,-22.10184492,312,02a10a4b-d353-4820-9366-da1e09fe98a6,10/03/2020 09:29,10/03/2020 09:29,5,NA,NA,NA,None,NA,1979,Albany,MesaCamp,NA,NA,Female,"Mum, dad and two kids",NA,NA,NA,Shore,Non-extractive,Afternoon
180,a7378bc4-457d-496b-a214-4ed793b399a0,af8b3d5e-93c0-4d28-a9cd-d89377c8034b,225,10/03/2020,10/03/2020 08:52,10/03/2020 08:52,Afternoon,Gabby,Tantabiddi,Turquoise Bay 2,Yes,No,Yes,12,No,0,12,NA,0,0,NA,No,113.8893932,-22.09890816,NA,374,NA,10/03/2020 08:53,10/03/2020 08:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Relaxing,Shore,NA,12,Now,NA,Weather,NA,EndOfDay,NA,113.8900049,-22.09845736,310,f34fa719-23bb-40d6-b588-cfd924ded118,10/03/2020 08:56,10/03/2020 08:56,0,NA,NA,NA,NA,NA,1980,Melville,NManduCamp,NA,NA,Female,Family 2 adults 3 kids,NA,NA,NA,Shore,Non-extractive,Afternoon
196,bcc4c4a0-1686-470b-b290-9e7e84a89f7c,39579e1b-c37e-4ca5-85bf-797ea5cfc3b2,226,10/03/2020,10/03/2020 09:06,10/03/2020 09:06,Afternoon,Gabby,Tantabiddi,Turquoise Bay 2,Yes,No,Yes,10,No,0,10,NA,0,0,NA,No,113.8894645,-22.09824249,NA,375,NA,10/03/2020 09:07,10/03/2020 09:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other,Shore,Walking and swimming,2,Not yet,NA,Biodiveristy,NA,NA,NA,113.8896011,-22.09858549,311,b60ab79f-27ce-4f38-b5b4-363a26510fc6,10/03/2020 09:10,10/03/2020 09:10,Zero,NA,NA,NA,NA,NA,1988,Vic park,Lighthouse,NA,NA,Male,2 ppl,NA,NA,NA,Shore,Non-extractive,Afternoon
199,c0f2a849-a8f4-4777-858b-d235adef2649,7caf0058-daa3-48a9-a9cc-4d7a818fc9f6,162,10/03/2020,10/03/2020 09:26,10/03/2020 09:26,Afternoon,Sam,Tantabiddi,Turquoise Bay 2,Yes,No,Yes,10,No,0,8,NA,0,0,NA,Yes,113.9221449,-22.02220483,NA,302,NA,10/03/2020 09:29,10/03/2020 09:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lakeside,NA,Snorkling,Shore,NA,12,12.45,NA,Biodiveristy,NA,Other,Too windy,113.9222851,-22.02279763,254,a88c9301-2a49-423d-9c7b-6a0ea2e6f508,10/03/2020 09:32,10/03/2020 09:32,0,0,0,0,Rescue,NA,1986,6164,RACHolPark,NA,NA,Female,2 adults one young kid,NA,NA,NA,Shore,Non-extractive,Afternoon
220,d07456b8-2a5a-4d48-aeed-1309caa6800b,7caf0058-daa3-48a9-a9cc-4d7a818fc9f6,162,10/03/2020,10/03/2020 09:26,10/03/2020 09:26,Afternoon,Sam,Tantabiddi,Turquoise Bay 2,Yes,No,Yes,10,No,0,8,NA,0,0,NA,Yes,113.9221449,-22.02220483,NA,301,NA,10/03/2020 09:27,10/03/2020 09:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snorkling,Shore,NA,3,6,NA,Biodiveristy,NA,EndOfDay,NA,113.921855,-22.0221451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shore,Non-extractive,Afternoon
37,2a9c82d8-bd29-445c-b914-a5f4e9c2df9f,e10c2b56-19fd-4993-8299-a9b07c4c13de,233,9/29/2020 8:37:59 AM,9/29/2020 8:42:06 AM,9/29/2020 8:42:06 AM,Afternoon,Nicole,Bundegi,Wobiri,Yes,No,Yes,7,No,0,7,NA,0,0,NA,No,114.0682568,-21.82939322,NA,381,NA,9/29/2020 8:43:39 AM,9/29/2020 8:43:39 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/2020 8:43:27 AM,Surfing,,NA,3,5,NA,Other,Known for surf,EndOfDay,NA,114.1453513,-21.79557687,316,86f990e6-6abb-4b0c-be33-af304fe8b199,9/29/2020 8:47:10 AM,9/29/2020 8:47:10 AM,2snhore,5in,20,New,AOW,NA,1974,6015,YardieHomestead,NA,NA,Male,Couple with 5kids,NA,NA,NA,Shore,Non-extractive,Afternoon
127,7b22bb54-baf6-479b-8115-3bba26b4de4f,e10c2b56-19fd-4993-8299-a9b07c4c13de,233,9/29/2020 8:37:59 AM,9/29/2020 8:42:06 AM,9/29/2020 8:42:06 AM,Afternoon,Nicole,Bundegi,Wobiri,Yes,No,Yes,7,No,0,7,NA,0,0,NA,No,114.0682568,-21.82939322,NA,383,NA,9/29/2020 8:45:01 AM,9/29/2020 8:45:01 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Surfing,,NA,3,Still there,NA,Other,Surf,NA,NA,114.0683941,-21.8292809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shore,Non-extractive,Afternoon
247,e881f7fa-9635-47ed-b002-b1097c80150e,e10c2b56-19fd-4993-8299-a9b07c4c13de,233,9/29/2020 8:37:59 AM,9/29/2020 8:42:06 AM,9/29/2020 8:42:06 AM,Afternoon,Nicole,Bundegi,Wobiri,Yes,No,Yes,7,No,0,7,NA,0,0,NA,No,114.0682568,-21.82939322,NA,382,NA,9/29/2020 8:44:18 AM,9/29/2020 8:48:01 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Snorkling,Shore,NA,9,12,NA,Biodiveristy,NA,Other,Lunch,113.8856681,-22.1029302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shore,Non-extractive,Afternoon
238,e0bd9123-a7c5-4936-aaec-77ee3b02e468,fce4e099-1365-448b-9149-e34d8014c67a,234,9/29/2020 8:48:16 AM,9/29/2020 8:51:09 AM,9/29/2020 8:51:09 AM,Afternoon,Nicole,Bundegi,Wobiri,Yes,No,Yes,14,No,0,14,NA,0,0,NA,Yes,114.0682269,-21.82938283,NA,385,NA,9/29/2020 8:53:39 AM,9/29/2020 8:53:39 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other,Shore,Wing foiling,330,Still there,NA,Other,Wind direction and surf,NA,NA,114.0685928,-21.82919222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shore,Non-extractive,Afternoon
