"","mGlobID","# Interviewer","# Site","Screen: 18+","Screen: Have you done this survey recently?","Agreement to participate","Are you/have you been a resident, got a holiday home here or been here over 3 months?","If here for less than 3 months, how many DAYS will you be in the area in total on this trip?","While you are on your trip, do you have access to a motorised boat/jetski (private/rental)?","If YES, how many DAYS out of your trip will you be going out on a boat in total?","How many DAYS of your trip will you be doing coastal shore based activities in total?","Excluding this trip, how many times have you been to the area in the last 12 month?","created_date.x","Are you of Aboriginal or Torres Strait Islander origin?","Are you a Traditional Owner of the region?","mLong","mLat","exGUID","# Is this a boat based or shore based activity?","If RECALL, what date did they go fishing?","What type of fishing did you do?","Did you use bait or lure?","What time did you START fishing at this site?","What time did you STOP fishing at this site?","What was your maximum hook depth (m) at this site?","Number of fish kept undamaged at this site?","How many fish did you release at this site?","How many shark bite offs did you get at this site?","What species of fish did you keep?","Why did you leave this site?","Comments.x","exGlobID","created_date.y","Did anything detract from your experience at this site?.x","If of Aboriginal or Torres Strait Islander origin, was this activity undertaken for a customary purpose?","exLong","exLat","exActivityType","nexGlobID","nexGUID","# Is this a boat-based or shore-based activity?","If RECALL, what date did they participant do the activity?","What activity did you do?","What time did you START the activity?","What time did you STOP the activity?","If DIVING, what was your maximum depth (m)?","Why did you CHOOSE this site?","Why did you LEAVE this site?","How many DAYS have you done this activity in the last 12 months?","How many YEARS have you been doing this activity?","Comments.y","created_date.x.x","Did anything detract from your experience at this site?.y","If of Aboriginal or Torres Strait Islander origin, was this activity undertaken from a customary purpose?","nexLong","nexLat","nexActivityType","OBJECTID","aGUID","How many days have you fished in the last 12 months?","How many years have you been fishing for?","Are you a scuba diver? If so, what is your certification?","If SCUBA DIVER, how many dives have you done?","What year were you born?","What is your postcode?","If VISITOR, where are you staying?","# Female or Male","# Number of females in party (excluding participant)","# Number of males in party (excluding participant)","# Number of girls in party","# Number of boys in party","# Boat Length (m)","# Boat number","Comments","created_date.y.y"
"162","E2100749-6809-4183-8D75-B1EB2623CDC4","EH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","16/2/22",NA,NA,121.931431,-33.83220054,"E2100749-6809-4183-8D75-B1EB2623CDC4","Boat","16/2/22","Casting","Bait","7:00","8:00",45,6,3,0,"Sea sweep, break sea cod","Explore",NA,"5179A363-BE1F-468E-ABE9-6F51216B97C2","16/2/22",NA,NA,121.9511774,-34.14570983,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,"E2100749-6809-4183-8D75-B1EB2623CDC4",50,3,"None",NA,1964,6450,"Esperance","Female",NA,1,NA,NA,6,"Dc609",NA,"16/2/22 4:59"
"163","E2100749-6809-4183-8D75-B1EB2623CDC4","EH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","16/2/22",NA,NA,121.931431,-33.83220054,"E2100749-6809-4183-8D75-B1EB2623CDC4","Boat","16/2/22","Casting","Bait","8:30","12:00",50,6,8,0,"Break sea cod, nanniguie, swallowtail","ActivityChange",NA,"55449ED6-C400-4F22-9A25-2A80F27FBA42","16/2/22",NA,NA,122.0462115,-34.14891355,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,"E2100749-6809-4183-8D75-B1EB2623CDC4",50,3,"None",NA,1964,6450,"Esperance","Female",NA,1,NA,NA,6,"Dc609",NA,"16/2/22 4:59"
"164","E4074320-0FF9-4182-9B05-235D79945572","NSH","BandyCreekBR","Yes","No","Yes","Yes","4","Yes","1","All","0","16/2/22",NA,NA,121.9316239,-33.83288507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07F177B5-0821-4A1D-A0B9-B13B380965A8","E4074320-0FF9-4182-9B05-235D79945572","Boat",NA,"Diving","11:30","12:30",18,"Access","Weather",52,44,NA,"16/2/22","Safety",NA,121.8957335,-33.91436652,"NonExtractive",117,"E4074320-0FF9-4182-9B05-235D79945572",0,0,"DM",500,1950,6208,"Esperance","Male",1,0,0,0,NA,NA,NA,"16/2/22 6:08"
"165","0E3EE5CB-185B-4972-A837-D1CA84E6CC12","NSH","BandyCreekBR","Yes","No","Yes","Yes","Refusal","Refusal","Refusal","Refusal","0","9/3/22","No","No",121.931256,-33.833995,"0E3EE5CB-185B-4972-A837-D1CA84E6CC12","Boat",NA,"Trolling","Lure","9:00","10:00",0,2,0,0,"Blue fish tuna","Other",NA,"278BCA3C-0914-423E-B5D1-2EEC4B84AB9D","9/3/22","No","No",121.8718854,-33.92664055,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,"0E3EE5CB-185B-4972-A837-D1CA84E6CC12",5,45,"None",0,1970,0,"Esperance","Male",0,1,0,0,6,"DZ989",NA,"9/3/22 1:56"
"166","C2CA509E-EB8A-4AA6-AAE2-2B36289CC47A","NSH","BandyCreekBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,"0","9/3/22","No","No",121.9311236,-33.83378855,"C2CA509E-EB8A-4AA6-AAE2-2B36289CC47A","Boat",NA,"Trolling","Lure","9:30","11:30",0,2,0,0,"Oriental Benito","EndOfDay",NA,"85560F8E-9B36-4FC8-AB98-DF760F437FF1","9/3/22","No","No",121.8867688,-33.93039913,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,"C2CA509E-EB8A-4AA6-AAE2-2B36289CC47A",15,40,"None",0,1969,0,"Esperance","Male",0,1,0,0,5,"33261","Bait for fishing competition","9/3/22 4:00"
"167","56457D9B-2660-40E3-BD9A-272827D09AF5","EH","BandyCreekBR","Yes","No","Yes","No","9","Yes","5","4","1","10/3/22","No",NA,121.9314046,-33.8335473,"56457D9B-2660-40E3-BD9A-272827D09AF5","Boat",NA,"Trolling","Lure","7:00","10:00",15,3,0,0,"Tuna, Benito","EndOfDay",NA,"04169F09-B267-4105-BCFB-3E6AD27E1F48","10/3/22","No",NA,121.9972476,-33.94135858,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,"56457D9B-2660-40E3-BD9A-272827D09AF5",30,50,"None",NA,1962,6725,"Esperance","Male",NA,1,NA,NA,5,"Ey540",NA,"10/3/22 2:36"
"168","EFDDB797-1C2E-4CB3-AF04-3BC6A29C4C20","EH","BandyCreekBR","Yes","Yes","Yes","Yes","7","Yes","1","0","0","10/3/22","No",NA,121.9318017,-33.83405121,"EFDDB797-1C2E-4CB3-AF04-3BC6A29C4C20","Boat",NA,"Demersal","Bait","7:00","10:30",32,1,1,0,"Queeny","ActivityChange",NA,"67BF5060-BE30-40C0-9125-B48C9C99AF3E","10/3/22","No",NA,122.005535,-33.91597179,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,"EFDDB797-1C2E-4CB3-AF04-3BC6A29C4C20",2,40,"None",NA,1952,6239,"Esperance","Male",NA,1,NA,NA,5,"Gs185",NA,"10/3/22 2:49"
"169","2E7257F7-9ED2-4623-A625-1FC038E4C219","EH","BandyCreekBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,"0","10/3/22",NA,NA,121.9314903,-33.83360523,"2E7257F7-9ED2-4623-A625-1FC038E4C219","Boat",NA,"Demersal","Bait","5:00","11:45",6,18,12,0,"Whiting squid","Weather",NA,"E02204A5-D78F-4E3F-961B-61DD22AF1DC3","10/3/22","No",NA,122.0985369,-33.9721951,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,"2E7257F7-9ED2-4623-A625-1FC038E4C219",50,50,"None",NA,1963,6450,"Esperance","Male",NA,NA,NA,NA,3,"Gf594",NA,"10/3/22 4:17"
"170","67A38E21-EAA7-49A9-84C7-A6D146F08412","EH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","10/3/22","No",NA,121.9312965,-33.8332696,"67A38E21-EAA7-49A9-84C7-A6D146F08412","Boat",NA,"Casting","Bait","7:30","12:40",10,34,12,0,"Herring, mackerel","ActivityChange",NA,"D6F31DB8-BCB0-458E-81E7-D754D4CEC985","10/3/22",NA,NA,121.9026198,-33.91956726,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,"67A38E21-EAA7-49A9-84C7-A6D146F08412",12,30,"None",NA,1969,6450,"Esperance","Male",1,1,NA,NA,5,"Chloe sue",NA,"10/3/22 4:44"
"171","5248BF72-4F16-4E85-8971-BF3D1B1DF700","EH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","10/3/22","No",NA,121.9314813,-33.83399953,"5248BF72-4F16-4E85-8971-BF3D1B1DF700","Boat",NA,"Demersal","Bait","9:30","13:00",20,20,10,0,"Herring, whiting","EndOfDay",NA,"077BAE4D-B9BE-496F-9738-26796DD69B63","10/3/22",NA,NA,121.8115235,-33.90095298,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,"5248BF72-4F16-4E85-8971-BF3D1B1DF700",50,20,"OW",500,1993,6450,"Esperance","Male",NA,NA,NA,NA,7,"Ey824",NA,"10/3/22 5:31"
"172","F25E0634-5D70-419E-A875-9C0AD821D158","EH","BandyCreekBR","Yes","No","Yes","No","7","Yes","3","0","0","10/3/22","No",NA,121.9310327,-33.83380394,"F25E0634-5D70-419E-A875-9C0AD821D158","Boat",NA,"Demersal","Bait","7:30","13:00",70,20,8,0,"Nanniguie, blackasd","Weather",NA,"72A01567-017B-447C-9D47-5F233FB11F9C","10/3/22",NA,NA,122.047747,-34.24012239,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,"F25E0634-5D70-419E-A875-9C0AD821D158",12,30,"None",NA,1984,6121,"Esperance","Male",NA,2,NA,NA,5,"Aj28",NA,"10/3/22 6:16"
"173","F71C1A9E-093F-4E6C-9963-4B5E1C8B932D","EH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","10/3/22","No","No",121.9305108,-33.83357221,"F71C1A9E-093F-4E6C-9963-4B5E1C8B932D","Boat",NA,"Demersal","Bait","8:30","12:15",8,50,50,0,"Herring, sandwhiting","Weather",NA,"ABC91AF0-8B74-4BEC-88B4-6AB979F9BDC1","10/3/22",NA,NA,122.00544,-33.83879668,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,"F71C1A9E-093F-4E6C-9963-4B5E1C8B932D",60,35,"None",NA,1980,6450,"Esperance","Male",NA,1,NA,NA,4,"Ea043",NA,"10/3/22 4:39"
"174","26AD0A3E-A8B0-453D-9172-3F1EC0412814","NSH","BandyCreekBR","Yes","No","Yes","No","4","Yes","2","0","6","11/3/22","No","No",121.93062,-33.8336487,"26AD0A3E-A8B0-453D-9172-3F1EC0412814","Boat",NA,"Demersal","Both","6:30","9:30",12,30,12,0,"Herring, king George","EndOfDay",NA,"3F3167AC-33CD-4439-8198-AB60175D8552","11/3/22","No","No",121.9927959,-33.85333665,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,"26AD0A3E-A8B0-453D-9172-3F1EC0412814",20,40,"None",0,1963,6430,"Esperance","Male",0,1,0,0,4,"AT000","Was with local","11/3/22 2:06"
"175","7A85D6A7-763B-452C-BC9B-431FA6DCD28D","NSH","BandyCreekBR","Yes","No","Yes","No","10","Yes","5","All","5","11/3/22","No","No",121.9313409,-33.8333665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21B43218-3CDE-408C-9F78-B3A19946F6BD","7A85D6A7-763B-452C-BC9B-431FA6DCD28D","Boat",NA,"Beachgoing","6:00","10:15",0,"NaturalSurroundings","EndOfDay",30,10,NA,"11/3/22","No","No",122.0040141,-33.94991037,"NonExtractive",128,"7A85D6A7-763B-452C-BC9B-431FA6DCD28D",20,50,"None",0,1980,6432,"Esperance","Male",0,0,0,0,3,NA,NA,"11/3/22 2:28"
"176","9A205460-EDB9-45E7-9836-2B44C6BDD1F0","NSH","BandyCreekBR","Yes","No","No","Refusal","Refusal","Refusal","Refusal","Refusal","0","11/3/22","PNTS","PNTS",121.9305164,-33.83372733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","8EC60E3A-1140-4006-9A86-0B62C6EB0413","NSH","BandyCreekBR","Yes","Yes","No","Refusal","Refusal","Refusal","Refusal","Refusal","0","11/3/22","No","No",121.930972,-33.83377059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","269CF01C-6CCB-48E9-B705-21E13819B151","NSH","BandyCreekBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","11/3/22","No","Yes",121.9311328,-33.83370614,"269CF01C-6CCB-48E9-B705-21E13819B151","Boat",NA,"Demersal","Bait","10:00","11:00",35,0,5,0,"0","Weather",NA,"59FC5D95-5F69-427B-9648-FCA99FA4EEE3","11/3/22","No","No",121.8927836,-33.93222412,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,"269CF01C-6CCB-48E9-B705-21E13819B151",6,45,"None",0,1969,0,"Esperance","Male",0,2,0,0,6,"A383",NA,"11/3/22 4:34"
"179","C01501E7-F69B-43DC-B803-FB5662B835D4","NSH","BandyCreekBR","Yes","No","Yes","No","4","Yes","2","0","15","11/3/22","No","No",121.9339968,-33.83073025,"C01501E7-F69B-43DC-B803-FB5662B835D4","Boat",NA,"Demersal","Bait","7:00","11:00",77,30,8,0,"Nanniguie, break sea cod, sweep, queenie","EndOfDay",NA,"50D81933-B181-4CD9-89CC-3A5AE4693604","11/3/22","No","No",121.8057486,-34.14726394,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,"C01501E7-F69B-43DC-B803-FB5662B835D4",15,17,"None",0,1983,6430,"Esperance","Male",0,4,0,0,5,NA,NA,"11/3/22 4:44"
"180","84DA0731-8397-436F-8EFB-FE5B75BF0DD1","NSH","BandyCreekBR","No","Yes","NE","No",NA,"Yes",NA,NA,"0","11/3/22","No","No",121.9309661,-33.83340201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","90B2EFC5-B0A1-4239-A75D-0108D83DB123","NSH","BandyCreekBR","Yes","Yes","No","Refusal","Refusal","Refusal","Refusal","Refusal","0","11/3/22","No","No",121.9308428,-33.83343255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","D31B2D8E-6618-494A-ABD9-5DB4BD30A022","NSH","BandyCreekBR","Yes","Yes","No","Refusal","Refusal","Refusal","Refusal","Refusal","0","11/3/22","No","No",121.9310028,-33.83350446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","968AA520-FE38-41C7-AB66-EA28C1AFB40B","NSH","BandyCreekBR","Yes","No","Yes","No","5","Yes","3","0","7","11/3/22","No","No",121.9312694,-33.83413655,"968AA520-FE38-41C7-AB66-EA28C1AFB40B","Boat",NA,"Demersal","Bait","9:20","11:50",50,2,2,0,"Queen snapper,  reaksea cod","Other","Ran out bait,","699F4509-1B14-4FA1-9759-21EF31FAA1E2","11/3/22","No","No",122.257656,-34.15162686,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131,"968AA520-FE38-41C7-AB66-EA28C1AFB40B",100,36,"None",0,1980,6233,"Esperance","Male",0,1,0,0,4,"DS104",NA,"11/3/22 5:11"
"184","FD6D4685-2C6E-4C91-81D8-EEB784E45E49","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"No",NA,NA,"0","12/3/22","No","No",121.8938588,-33.86465876,"FD6D4685-2C6E-4C91-81D8-EEB784E45E49","Boat",NA,"Demersal","Bait","8:00","10:50",6,8,4,0,"Herring","ActivityChange",NA,"088225F8-AF90-4C24-8715-13CE4EA06F1B","12/3/22","No","No",121.9035045,-33.86208794,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,"FD6D4685-2C6E-4C91-81D8-EEB784E45E49",8,30,"OW",3,1973,0,"Esperance","Male",0,0,0,1,3,"EA530",NA,"12/3/22 3:04"
"185","64D588D0-A5FE-4CA2-A913-6D7347287DBB","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"Yes",NA,NA,"0","12/3/22","No","No",121.8922563,-33.86587329,"64D588D0-A5FE-4CA2-A913-6D7347287DBB","Boat",NA,"Diving",NA,"9:45","10:33",16,2,0,0,"Harlequin and blue grouper spearing, 3 green lip","Weather",NA,"080D48C0-8966-488A-B5CD-18CFD8622E89","12/3/22","Conditions","No",121.8834311,-33.92360849,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,"64D588D0-A5FE-4CA2-A913-6D7347287DBB",15,8,"OW",150,1973,0,"Esperance","Male",0,1,0,0,5,"58565",NA,"12/3/22 3:23"
"186","8D7DE1F4-DD3A-44E4-9829-416427AC0BB7","NSH","EsperanceBR","Yes","No","Yes","Yes","4","Yes","2","2","0","12/3/22","No","No",121.8941507,-33.86532685,"8D7DE1F4-DD3A-44E4-9829-416427AC0BB7","Boat",NA,"Demersal","Bait","8:00","11:00",42,3,3,0,", breaksea cod, black drummer","Weather",NA,"652E66BB-724D-4DAB-BE69-A2EB9A6541D8","12/3/22","No","No",121.7956942,-33.91363464,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,"8D7DE1F4-DD3A-44E4-9829-416427AC0BB7",0,30,"None",0,1981,6430,"Esperance","Male",0,1,0,0,4,"Bb822",NA,"12/3/22 3:58"
"187","DA74B573-68DA-4EA1-88E4-4BDD2169A8C8","NSH","EsperanceBR","Yes","Yes","Yes","Yes",NA,"Yes",NA,NA,"0","12/3/22","No","No",121.8939785,-33.86509504,"DA74B573-68DA-4EA1-88E4-4BDD2169A8C8","Boat",NA,"Demersal","Bait","7:00","11:30",45,4,4,0,"Queenie,","ActivityChange",NA,"4FFC46B0-927A-4937-84AE-425485C8512E","12/3/22","No","No",122.0102242,-33.95198512,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,"DA74B573-68DA-4EA1-88E4-4BDD2169A8C8",20,40,"None",0,1974,0,"Esperance","Male",1,0,0,0,4,"BJ460",NA,"12/3/22 4:08"
"188","A116B566-61CA-40BD-B010-3E554B487803","NSH","EsperanceBR","No","No","NE","Refusal","Refusal","Refusal","Refusal","Refusal","0","12/3/22","No","No",121.8941376,-33.86512945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","0DE21CFA-1216-4EC0-BBFF-693203C681DA","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"No",NA,NA,"0","12/3/22","No","No",121.8939227,-33.86570268,"0DE21CFA-1216-4EC0-BBFF-693203C681DA","Boat",NA,"Diving",NA,"10:00","10:40",25,1,0,0,"Cuttlefish","Other","No air","B1715214-4F24-45FF-9311-3C9D06AB16CE","12/3/22","No","No",121.9908625,-33.91488323,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,"0DE21CFA-1216-4EC0-BBFF-693203C681DA",6,30,"OW",50,1980,0,"Esperance","Male",0,3,0,0,4,"72041",NA,"12/3/22 5:18"
"190","0DE21CFA-1216-4EC0-BBFF-693203C681DA","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"No",NA,NA,"0","12/3/22","No","No",121.8939227,-33.86570268,"0DE21CFA-1216-4EC0-BBFF-693203C681DA","Boat",NA,"Diving",NA,"11:30","12:30",30,2,0,0,"Green grouper, nanniguie","Other","No air","7EDC201E-A577-44EA-8EF3-172FCEC4F986","12/3/22","No","No",121.9049668,-33.92784763,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,"0DE21CFA-1216-4EC0-BBFF-693203C681DA",6,30,"OW",50,1980,0,"Esperance","Male",0,3,0,0,4,"72041",NA,"12/3/22 5:18"
"191","0DE21CFA-1216-4EC0-BBFF-693203C681DA","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"No",NA,NA,"0","12/3/22","No","No",121.8939227,-33.86570268,"0DE21CFA-1216-4EC0-BBFF-693203C681DA","Boat",NA,"Diving",NA,"12:30","12:50",12,12,0,0,"Queenie, abalone","Other","No air","3C107D99-A69D-4B1A-851B-FD652D26C2C5","12/3/22","No","No",121.8800032,-33.92629179,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,"0DE21CFA-1216-4EC0-BBFF-693203C681DA",6,30,"OW",50,1980,0,"Esperance","Male",0,3,0,0,4,"72041",NA,"12/3/22 5:18"
"192","A767FC2F-346F-479E-8D09-0359C55E118E","NSH","EsperanceBR","Yes","No","Yes","No","2","Yes","2","0","1","12/3/22","Yes","No",121.8940774,-33.86482421,"A767FC2F-346F-479E-8D09-0359C55E118E","Boat",NA,"Trolling","Lure","11:00","13:00",0,36,15,0,"Herring","EndOfDay",NA,"1666E2FC-A10A-461E-AAB8-F68F632B9613","12/3/22","No","No",121.8174262,-33.9085417,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,"A767FC2F-346F-479E-8D09-0359C55E118E",12,4,"None",0,1994,6171,"Esperance","Male",0,2,0,0,4,"680","No letters in licence","12/3/22 5:25"
"193","8AA45386-165E-476C-AE9A-7A2A90AF877E","NSH","EsperanceBR","No","No","Yes","No","4","Yes","2","0","1","12/3/22","No","No",121.8938843,-33.86485128,"8AA45386-165E-476C-AE9A-7A2A90AF877E","Boat",NA,"Demersal","Bait","8:30","10:30",5,2,9,0,"Whiting, wrasse","Other","No whiting","E445FA3D-15C3-4893-BD75-007B9A3FC645","12/3/22","No","No",121.8961166,-33.88057066,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138,"8AA45386-165E-476C-AE9A-7A2A90AF877E",20,55,"None",0,1961,6213,"Esperance","Male",0,1,0,0,3,"ER559",NA,"12/3/22 6:35"
"194","8AA45386-165E-476C-AE9A-7A2A90AF877E","NSH","EsperanceBR","No","No","Yes","No","4","Yes","2","0","1","12/3/22","No","No",121.8938843,-33.86485128,"8AA45386-165E-476C-AE9A-7A2A90AF877E","Boat",NA,"Demersal","Bait","12:00","14:00",44,1,2,0,"Coral trout","EndOfDay",NA,"5653C115-A0D3-4123-A11B-A81C3D91F943","12/3/22","No","No",121.8898992,-33.90459615,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138,"8AA45386-165E-476C-AE9A-7A2A90AF877E",20,55,"None",0,1961,6213,"Esperance","Male",0,1,0,0,3,"ER559",NA,"12/3/22 6:35"
"195","F04B5F9D-9758-4179-8283-4246C8EB6B78","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"No",NA,NA,"0","12/3/22","No","No",121.8929715,-33.86316496,"F04B5F9D-9758-4179-8283-4246C8EB6B78","Boat",NA,"Trolling","Lure","11:30","13:30",0,1,2,0,"Blue fin tuna","EndOfDay",NA,"86FBBB77-03C8-4FED-87B9-BF0A33095DA8","12/3/22","No","No",121.8946003,-33.93706541,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,"F04B5F9D-9758-4179-8283-4246C8EB6B78",6,50,"None",0,1966,0,"Esperance","Male",1,0,0,1,3,"EM274",NA,"12/3/22 6:51"
"196","DFA61E9C-2BD8-4587-BC9D-847D157D8525","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"No",NA,NA,"0","12/3/22","No","No",121.8938588,-33.86465876,"DFA61E9C-2BD8-4587-BC9D-847D157D8525","Boat",NA,"Demersal","Bait","11:00","12:00",30,0,1,0,NA,"LowCatch",NA,"4CAC67E3-21C4-4B39-83FC-90608CC9C81C","12/3/22","No","No",121.9119468,-33.92033337,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,"DFA61E9C-2BD8-4587-BC9D-847D157D8525",6,40,"None",0,1971,0,"Esperance","Male",0,1,0,0,5,"BO145",NA,"12/3/22 7:17"
"197","DFA61E9C-2BD8-4587-BC9D-847D157D8525","NSH","EsperanceBR","Yes","No","Yes","Yes",NA,"No",NA,NA,"0","12/3/22","No","No",121.8938588,-33.86465876,"DFA61E9C-2BD8-4587-BC9D-847D157D8525","Boat",NA,"Demersal","Bait","12:00","15:00",21,12,12,0,"Herring, whiting","EndOfDay",NA,"0634E110-DE93-4091-BB87-42541BDF6FDD","12/3/22","No","No",121.8223962,-33.89948872,"Extractive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,"DFA61E9C-2BD8-4587-BC9D-847D157D8525",6,40,"None",0,1971,0,"Esperance","Male",0,1,0,0,5,"BO145",NA,"12/3/22 7:17"
